ad_id,광고주,구분,이미지파일명,이미지URL,소재유형,보종,소구포인트,요약,광고텍스트,광고시작일,광고종료일,광고상세URL,수집일,최초발견일,상태,운영일수,레이아웃,인물노출,제품노출,텍스트밀도,제작방식,비주얼스타일,퍼널단계,오퍼,긴급성
a8a6043c1e7af6234cb8ccd613f6a6c2,한화손보 캐롯,경쟁사,a8a6043c1e7af6234cb8ccd613f6a6c2.jpg,https://lh3.googleusercontent.com/d/1tx7y1PBeM6-yF-3xViOwU3nleEP9FZ8v,기타,기타,상품신뢰,정보 부족,,2026-06-30,2026-08-24,https://www.facebook.com/ads/library/?id=1574396794252448,2026-07-26,2026-07-01,종료,86,,,,,,,,,
a8c23afbb0b0fb609682fb4be472f37a,현대해상 다이렉트,경쟁사,a8c23afbb0b0fb609682fb4be472f37a.jpg,https://lh3.googleusercontent.com/d/1EzQYj8KslGGj95HwI7LYeaKMDo1tBwwB,특약,어린이보험,가입유도,임신 22주 이내 어린이보험 특약 가입 안내,"Q. 우리 아이 첫보험 어떻게 가입해야 할까요?
A. 모바일로 저렴하게 현대해상 어린이보험 가입하세요!

🧡 저체중아 출생보장 특약
🧡 선천장해 출생보장 특약

현대해상 다이렉트 공식 홈페이지에서
24시간 상담 없이 바로 가입!

자사 오프라인 대비 보험료 평균 5% 저렴하게!

#현대해상어린이보험 #현대해상굿앤굿어린이보험
#현대해상다이렉트어린이보험
#어린이보험 #다이렉트어린이보험
다이렉트 굿앤굿어린이보험
지금 바로 확인하기!",2026-03-12,2026-07-06,https://www.facebook.com/ads/library/?id=2345715235853211,2026-07-05,2026-06-13,종료,196,,,,,,,,,
a92c8e7be9308c2af0923d912cc34e20,DB 손해보험 다이렉트,경쟁사,a92c8e7be9308c2af0923d912cc34e20.jpg,https://lh3.googleusercontent.com/d/1kYV5QswSmZ10WIGG4t6bRYg8rMZR3bUM,특약,운전자보험,대비유도,도로돌발사고 손해 실손보상 특약,"갑자기 툭 튀어나온 고라니, 사고를 피할 수 없다면 미리 대비하세요 (특약)
26.06 새롭게 개정된 🚗참좋은운전자보험🚗 확인!

NEW! 운전중 도로돌발사고 차량손해위로금(실손, 특약)
* 로드킬, 도로구조물, 낙하물 (연간 1회, 보험가입금액 50% 한도 내 실손 보상)
*포트홀 (연간 1회, 보험가입금액 한도 내 실손 보상)
*싱크홀 (보험가입금액 한도 내 실손 보상)
- 계약자의 고의, 도로관리청 또는 도로관리부서로부터 피해보상이 전부 지급되는 경우에는 보상하지 않습니다.

손해보험협회 심의필_제182735호 (2026.07.02~2027.07.01)
DIRECTIDB.CO.KR
DB다이렉트 운전자보험
보험료 알아보기",2026-07-31,2026-09-01,https://www.facebook.com/ads/library/?id=1369171284539674,2026-08-28,2026-08-26,종료,52,,,,,,,,,
a97911dbc56300d2eb508a026f119107,펫퍼민트,경쟁사,a97911dbc56300d2eb508a026f119107.jpg,https://lh3.googleusercontent.com/d/1XXlJmBYIwvyTfRWVtKFAZIUYdtQaa0xI,브랜딩,펫보험,상품신뢰,국내 1위 메리츠 펫보험 소개,"국내 1위 메리츠 펫보험!
신규 가입 고객 대상 네이버페이 포인트 최대 3만원 지급
(월 3만원 이상 가입, 2회차 보험료 납입 시)

🎉 가입건수 13만 돌파! (18~25년 계약건수 기준)
👑 6년 연속 1위 유지 (18~23년 원수보험료 기준)
📇 국내최초 현장청구 (전국 600여개 제휴병원)
📱 보험료만 선택하세요! 간편한 온라인 가입

💜이번 달 가입 혜택 꼭 확인해 보세요💜

준법감시인 심의필 제2026-광고-676호(2026.03.30~2027.03.29)
MSTORE.MERITZFIRE.COM
메리츠화재 펫보험
보험료 알아보기",2026-08-20,2026-09-11,https://www.facebook.com/ads/library/?id=2582305222251676,2026-09-10,2026-08-24,종료,35,,,,,,,,,
a9bb929021022efa9812a1debdf3bf58,삼성화재 다이렉트 착,경쟁사,a9bb929021022efa9812a1debdf3bf58.jpg,https://lh3.googleusercontent.com/d/1qnLlHH3P5CFDWb0cP5G6EqwPsqDU-qsg,특약,주택화재,대비유도,화재배상책임 특약 대비,"내 실수 한 번에
옆집도 피해본다면?🔥

삼성화재 다이렉트 AI맞춤보장보험
주택화재플랜으로 든든 대비!

화재(폭발포함)배상책임
(특약, 자기부담금 공제 후 가입금액 한도 내 보장)

손해보험협회 심의필 제180097호
(2026.06.04~2027.06.03)",2026-07-07,2026-07-10,https://www.facebook.com/ads/library/?id=1738242560653181,2026-07-10,2026-07-10,종료,79,,,,,,,,,
a9de73379b58fcd2b92d7921d78d306e,한화생명,경쟁사,a9de73379b58fcd2b92d7921d78d306e.jpg,https://lh3.googleusercontent.com/d/1Oxj_4e-7ZdjENzU9GGl-q4MkCSJcFP30,비갱신,암보험,경제적혜택,부부 대비 비갱신 암보험,"부부가 함께 대비하는
한화생명 비갱신 암보험
DIRECT.HANWHALIFE.COM
한화생명 e암보험(비갱신형) 무배당
비갱신형 암보험, 최대 30.9% 할인! 보험료 부담 없이 100세까지 든든하게 보장받으세요!",2026-05-26,2026-07-15,https://www.facebook.com/ads/library/?id=1492935902474690,2026-07-15,2026-06-14,종료,121,,,,,,,,,
a9eab19c0e2e86f0e6b77d9bf4cbcc41,삼성화재 다이렉트 착,경쟁사,a9eab19c0e2e86f0e6b77d9bf4cbcc41.jpg,https://lh3.googleusercontent.com/d/1XVgCBp7xnQZVKMKh1QmM1QjdL1iHukkb,특약,펫보험,정서유도,펫 실비보험 안내,"사랑하는 우리 가족이니까!
펫 실비보험으로 지켜주세요.

삼성화재 다이렉트 착한펫보험

*해당 특약 가입 시

준법감시인확인필 제26-2-2074호 (5959,'26.05.19~'27.05.18)",2026-05-19,2026-08-24,https://www.facebook.com/ads/library/?id=1542177937260582,2026-07-26,2026-06-14,종료,128,,,,,,,,,
aa2c0fb3dd8e3394256180a4e97d9b5d,삼성화재 다이렉트,경쟁사,aa2c0fb3dd8e3394256180a4e97d9b5d.jpg,https://lh3.googleusercontent.com/d/1S8RJqZDoqvEBNeukLcShREhRFyISEsut,특약,여행보험,대비유도,항공지연 보상 해외여행보험,"비행기 지연! 스트레스 받지 마세요
출국도 귀국도 지연된 만큼 보상 받는
삼성화재 다이렉트 해외여행보험✈️

*항공기 지연·결항 보상 (지수형)(국내 출국)특약
*항공기 지연·결항 보상(지수형)(국내 출국 제외)특약
항공편이 2시간 이상 지연 또는 결항되는 경우

손해보험협회 심의필 제169847호(2026.02.02~2027.02.01)",2026-03-16,2026-08-31,https://www.facebook.com/ads/library/?id=2218417872422201,2026-08-31,2026-06-14,종료,192,,,,,,,,,
aa4abc3dae0aeac9bfdf1abd3c5e4625,키움에셋플래너,경쟁사,aa4abc3dae0aeac9bfdf1abd3c5e4625.jpg,https://lh3.googleusercontent.com/d/1iwnHh9IOjIbAJUopHh1bRNpYIPQrhFiC,특약,암보험,대비유도,재발암 전이암 최대 9회 보장,"재발암, 전이암 대비하는 방법은?
암 진단비 최대 9번 보장받는 암보험(특약) 알아보기
👉 지금 키움에셋플래너에서 알아보세요
HTTPS://WWW.KIWOOMAPMALL.COM/
암보험 알아보기",,2026-09-17,https://www.facebook.com/ads/library/?id=2710803979335173,2026-09-16,2026-09-16,종료,8,,,,,,,,,
aa787f0ccde27ed6b0ab0703d911a2fd,현대해상 다이렉트,경쟁사,aa787f0ccde27ed6b0ab0703d911a2fd.jpg,https://lh3.googleusercontent.com/d/1-HcIN40gaobMhS0MynJRi_AcEh1LE24m,특약,주택화재,대비유도,누수 손해 특약 대비 안내,"비오면 잠깐 새는 물이겠지...?💦
작은 누수 하나가 큰 피해로 번지기 전에!
급배수설비 누출 손해 특약으로 든든 보장!


#현대해상주택화재보험
#다이렉트주택화재보험
#현대해상다이렉트주택화재보험
#주택화재보험
다이렉트 H주택화재보험
지금 바로 확인해보기!",2026-04-22,2026-07-08,https://www.facebook.com/ads/library/?id=946115608273915,2026-07-07,2026-06-13,종료,155,,,,,,,,,
aa9ac3f8ec4f3904175cf687e5c85f4a,DB 손해보험 다이렉트,경쟁사,aa9ac3f8ec4f3904175cf687e5c85f4a.jpg,https://lh3.googleusercontent.com/d/1Ad3mVfa5_5ljmspmmup9nedYQqJ7HrVM,기타,운전자보험,가입유도,가입시 신세계상품권 3만원,"지금 DB손해보험 운전자보험 가입하면, 신세계상품권 최대 3만원 쏜다!
(월납 3만원 이상 가입시)

손해보험협회 심의필 제187064호 (2026.08.14~2027.08.13)
DIRECTDB.CO.KR
DB손해보험 다이렉트 운전자보험
내 보험료 확인
가입하기",2026-09-02,2026-09-15,https://www.facebook.com/ads/library/?id=1606506557493983,2026-09-14,2026-09-02,종료,19,,,,,,,,,
aad0af041b8b52b312d4e7e91800488d,DB생명 다이렉트,경쟁사,aad0af041b8b52b312d4e7e91800488d.jpg,https://lh3.googleusercontent.com/d/1AN3ncjwZ5CcNCwheioXst3DAhrxPuZQg,비갱신,암보험,경제적혜택,보험료 인상 없는 비갱신 암보험,"첫 보험료 그대로 보험료 인상 없이
최대 100세 만기까지 든든하게 보장받는 DB생명 e로운 암보험(비갱신형)

지금 바로 보험료 확인!
DIRECT.IDBLIFE.COM
치료비 특약까지 든든하게 보장
(무)e로운 암보험(비갱신형)",2026-09-08,,https://www.facebook.com/ads/library/?id=1046855964790539,2026-09-21,2026-08-24,운영중,13,,,,,,,,,
aaf6e8e2bc96089b44ef9853cb892cb4,삼성화재 다이렉트 착,경쟁사,aaf6e8e2bc96089b44ef9853cb892cb4.jpg,https://lh3.googleusercontent.com/d/1StufSXiIIEAbt9kSa4UWO4OACCUtC9X2,특약,주택화재,대비유도,구축 아파트 주택화재 특약,"23년된 구축, 아파트 공동보험 있어도 개인 주택화재보험 알아봐야 하는 이유?🫢

영상으로 확인해보세요✅

AI맞춤보장보험 주택화재플랜
👍우리집 누수피해 대비
- 급배수시설누출손해(특약)
자기부담금 10%, 가입 후 91일째부터 보장

👍아랫집 손해배상 대비
- 가족 일상생활 중 배상책임(화재, 폭발 배상 제외)(특약)
자기부담금 제외 후 가입금액 한도 내 보장

*위 상황은 이해를 돕기 위한 예시로, 실제 보험금 지급 여부 및 지급 금액은 사고의 상세 정황에 따라 달라질 수 있습니다.

준법감시인확인필 제26-1-2780호 (5959,'26.04.27~'27.04.26)",2026-06-09,2026-07-02,https://www.facebook.com/ads/library/?id=1301076192138804,2026-07-01,2026-06-15,종료,107,,,,,,,,,
ab055af26795b08781c08b47d011e112,카카오페이손해보험,경쟁사,ab055af26795b08781c08b47d011e112.jpg,https://lh3.googleusercontent.com/d/1tg3xXMp3tpNl8lSTCc2LWEvFYes4BZmv,특약,핸드폰보험,가입유도,휴대폰보험 최대 90% 보장,"카카오페이 손해보험
휴대폰보험으로 비교하세요.

#카카오페이손해보험 #새폰 #신상폰 #갤럭시 #갤럭시플립
#갤럭시폴드 #갤럭시S26 #갤럭시플립8 #갤럭시폴드8
#갤럭시폴드울트라 #갤럭시z플립 #갤럭시z폴드
#자급제 #알뜰폰 #휴대폰보험 #핸드폰보험 #알뜰폰보험 #자급제보험
#최신폰 #휴대폰보험비교 #카카오보험 #카카오페이보험
#휴대폰파손 #액정수리 #통신사폰 #DIY보험 #휴대폰수리
#성지폰 #휴대폰할인매장 #휴대폰개통",,2026-09-22,https://www.facebook.com/ads/library/?id=1534366588721257,2026-09-21,2026-09-17,종료,7,,,,,,,,,
ab193aa43e948af6c655ddf169d27433,DB 손해보험,경쟁사,ab193aa43e948af6c655ddf169d27433.jpg,https://lh3.googleusercontent.com/d/1f-OVOJ--JGgfLnvdmHxZ22QbvBtjX88R,브랜딩,펫보험,정서유도,반려견 행복 위한 펫보험,"반려견의 행복한 하루를 위해
펫블리 반려견보험으로
함께 약속, DB손해보험

#DB손해보험 #2026년 #TVCF #윤아 #yoona #임윤아 #limyoona
#반려견 #건강 #보통의하루 #펫블리반려견보험",2026-09-13,2026-09-21,https://www.facebook.com/ads/library/?id=922247043867492,2026-09-21,2026-09-15,종료,11,,,,,,,,,
ab43387d2239b8a203c579d1d9ef33e1,AIA생명,경쟁사,ab43387d2239b8a203c579d1d9ef33e1.jpg,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/718118146_1397444355549412_2217567858759258786_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=AGlO7MUh6C8Q7kNvwGRdd5v&_nc_oc=AdoU02IETuvjRwnPfoPmCfpbMdfLIPkLSpITtB7UD43UTKy8i76h5HIfNEke9gVrrVA&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=RyCv2yiqwJiNPT5lJxeHEw&_nc_ss=7f289&oh=00_Af8I2kbyYgE4Iauu5GS5_LL3UgC_s6bdUpU9E19N62HMZw&oe=6A343035,기타,기타,상품신뢰,정보 부족,,2026-06-11,2026-06-16,https://www.facebook.com/ads/library/?id=830717273225966,2026-06-14,2026-06-14,종료,104,,,,,,,,,
ab9b4425a5e3dca2dd2a517620b332ba,삼성생명 다이렉트,경쟁사,ab9b4425a5e3dca2dd2a517620b332ba.jpg,https://lh3.googleusercontent.com/d/1XD2PSPdShoBaWeK5vv1HjAKGCWCnwrJc,기타,사망보험,시즌이슈,정기보험 환급·최대37.5%할인,"함께여서 더 빛나는 한가위, 소중한 우리 가족을 생각한다면 👨‍👩‍👧‍👦
필요한 기간만 보장받을 수 있는 삼성생명 다이렉트 정기보험 미리 준비하세요!

① 만기 시 100% 환급! (만기환급형 가입 시)
② 필요한 기간만큼 보장
③ 건강하다면? 최대 37.5% 추가 할인(건강조건 모두 충족 시)
(40세 남, 보험/납입기간 20년, 보장 1억, 슈퍼우량체 기준)

*일반 사망보험금 경우 고의적 사고 및 2년 이내 자살은 지급이 제한
*지급한도, 면책사항 등에 따라 보험금의 지급 여부가 달라질 수 있음
*보험료 납입기간 중 계약을 해지할 경우 해약환급금이 적음",2026-09-02,,https://www.facebook.com/ads/library/?id=2003195010374892,2026-09-24,2026-09-10,운영중,22,,,,,,,,,
abdbf74b8232eb77e78fcf0095300b7e,카카오페이손해보험,경쟁사,abdbf74b8232eb77e78fcf0095300b7e.jpg,https://lh3.googleusercontent.com/d/159dVOLZkyXXaekKczQfshMgjQIiMHVtk,,,,,"강형욱 훈련사님이 소개하는 펫보험 영상 보셨나요? 🐶💛

반려견과 함께하다 보면 예기치 못한 병원비 부담이 현실적으로 다가올 때가 있죠. 🥲
나날이 높아지는 의료비 걱정을 덜어드리기 위해, 카카오페이손해보험이 든든한 대안을 준비했습니다!

✅ 이런 점이 정말 든든해요

압도적인 보장 한도: 연간 최대 4,000만 원까지!

당일 수술비 지원: 갑작스러운 수술에도 당황하지 않도록 최대 500만 원까지 보장해 드려요.

폭넓은 보장 범위: 수술 시 필수인 X-ray, MRI 검사비부터 아이들에게 자주 발생하는 슬개골 탈구, 십자인대 수술, 그리고 입원비까지 꼼꼼하게 챙겼습니다
(※ 수술·입통원형 특약 가입 시, 자기부담금 공제 후 연간 한도 내 보상)

✅ 실종 대비 '같이찾개' 서비스
혹시 모를 상황에 대비해 주변에 실종 알림을 보내주는 서비스까지! 보호자분들이 가장 걱정하는 부분까지 세심하게 고민했어요 👌🏼

사랑하는 아이들과의 행복한 미래, 카카오페이손해보험 펫보험으로 미리 준비해 보세요! 😊

👉 지금 바로 카카오페이에 펫보험을 검색해보세요

준법감시인 심의필 제2026-0208호(2026.05.04~2027.05.03)
#강형욱펫보험 #카카오페이손해보험 #강아지보험 #펫보험추천 #반려견준비 #강아지건강
TALK.KAKAOINSURE.COM
강형욱 펫보험",2026-09-21,2026-09-24,https://www.facebook.com/ads/library/?id=28567071976290335,2026-09-23,2026-09-21,종료,3,,,,,,,,,
abedba1d467587132ecd52285274a088,라이나생명,경쟁사,abedba1d467587132ecd52285274a088.jpg,https://lh3.googleusercontent.com/d/1Z9XXc-hIKG9UvMARI1NFsLeBqCyKyQBh,특약,종합보험,대비유도,질병 수술비 특약 보장,"실비만으로는 부족한 보장,
어떻게 대비하고 계시나요?😮

백내장, 대장용종, 척추 수술 등 부담되는 주요 질병 수술비
라이나에서 든든하게 보장받으세요❗ (특약)

(무)새로담는건강보험
*질병마다 1회 한도, 단 365일 경과후 동일한 질병으로 수술시 보장
*가입 첫 날 부터 보장 개시(가입 후 1년 이내 50% 보장)
*계약 체결 전 상품설명서 및 약관 참조
*기존 계약 해지 후 신계약을 체결 시 보험인수가
거절되거나 보험료가 인상되거나 보장내용이 달라질 수
있음

생명보험협회 심의필 제2026-04414호 (2026-05-18 ~ 2027-05-17)
M.LINA.CO.KR
보험료 간편 확인!
(무)새로담는건강보험",2026-07-31,2026-09-04,https://www.facebook.com/ads/library/?id=2129198660964860,2026-09-03,2026-08-31,종료,55,,,,,,,,,
ac9439740b848bfe2c3f5a4a0962c7d5,펫퍼민트,경쟁사,ac9439740b848bfe2c3f5a4a0962c7d5.jpg,https://lh3.googleusercontent.com/d/1-aA0J-ntZjL2kY4omMILxZxTfmTWqNWf,브랜딩,펫보험,상품신뢰,국내 1위 메리츠 펫보험 소개,"짠한형 신동엽 Pick! 국내 1위 메리츠 펫보험
신규 가입 고객 대상 네이버페이 포인트 최대 3만원 지급
(월 3만원 이상 가입, 2회차 보험료 납입 시)

🎉 가입건수 13만 돌파! (18~25년 계약건수 기준)
👑 6년 연속 1위 유지 (18~23년 원수보험료 기준)
📇 국내최초 현장청구 (전국 600여개 제휴병원)
📱 보험료만 선택하세요! 간편한 온라인 가입

동물농장 아저씨 짠한형 신동엽도 추천하는 메리츠 펫보험,
💜이번 달 가입 혜택 꼭 확인해 보세요💜

준법감시인 심의필 제2026-광고-676호(2026.03.30~2027.03.29)
MSTORE.MERITZFIRE.COM
메리츠화재 펫보험
보험료 알아보기",2026-06-17,2026-07-01,https://www.facebook.com/ads/library/?id=1336154868622496,2026-06-30,2026-06-18,종료,99,,,,,,,,,
acd93ea356b327cf7f6a33ceddd5a589,AIA생명,경쟁사,acd93ea356b327cf7f6a33ceddd5a589.jpg,https://scontent-sin6-3.xx.fbcdn.net/v/t39.35426-6/707591767_2637262720002766_2377439098842567710_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=m4chte9oQFAQ7kNvwFC7-6R&_nc_oc=AdohA6FteolfVK0Ue0B88BbALteDGzSdrqOkYFDSZRK356bwJyLEp6wvd_lNt2ifaNc&_nc_zt=14&_nc_ht=scontent-sin6-3.xx&_nc_gid=CIKwSBN-dAC-EG9a8LzY1g&_nc_ss=7f289&oh=00_Af9LFbSNNY3MQbIi2mXPLHpXeWtzCSpGQPZGNp-tlBzNQw&oe=6A348CD2,특약,종합보험,대비유도,입원수술비 보장 특약,"실비보험만으로 괜찮을까?
AIA 생명은 질병 입원비, 수술비 모두 보장!

(특약, 동일 질병당 1회한, 1년 이내 수술 시 50% 지급, 1회 입원당 120일 한도(집중치료실은 30일 한도), 2년 이내 입원 시 50% 지급)

*생명보험협회 심의필 제 2025-06114호 (2025-09-16 ~ 2026-09-15)
*갱신 시 보험료가 인상될 수 있음
*주계약 및 갱신형 특약의 보험기간은 10년 만기로, 최초 가입 후 10년 마다 갱신을 통해 최대 100세까지 보장
*보험계약 체결 전 상품설명서 및 약관을 확인하시기 바랍니다
*보험계약자가 기존 보험계약을 해지하고, 새로운 보험계약을 체결할 경우 인수거절, 보험료 인상, 보장내용 축소 등 불이익이 생길 수 있습니다
*이 보험계약은 예금자보호법에 따라 해약환급금(또는 만기 시 보험금)에 기타지급금을 합한 금액이 1인당 “1억원까지”(본 보험회사의 여타 보호상품과 합산) 보호됩니다.
이와 별도로 본 보험회사 보호상품의 사고보험금을 합산한 금액이 1인당 “1억원까지” 보호됩니다.
다만, 보험계약자 및 보험료납부자가 법인인 보험계약의 경우에는 보호되지 않습니다.
HTTPS://SALES.HR.AIA.CO.KR
내 보험료 바로 알아보기
(무) AIA 원스톱 종합건강보험",2026-05-27,2026-06-15,https://www.facebook.com/ads/library/?id=1633369947770306,2026-06-15,2026-06-14,종료,119,,,,,,,,,
ace02f7f71dc82751dd912c0f1ea8b27,AXA 손해보험,경쟁사,ace02f7f71dc82751dd912c0f1ea8b27.jpg,https://lh3.googleusercontent.com/d/1QvQQVl5qjoN6R4569EfnfFgXbXaC4fBD,브랜딩,기타,정서유도,AXA x 리버풀FC 응원 댓글 이벤트,"AXA손해보험 x 리버풀 FC(@liverpoolfc)

SWEAT TO GLORY
땀방울이 영광이 되기까지 💦✨

훈련장을 가득 채운 숨소리
끝까지 이어지는 강도 높은 플레이
하나의 팀으로 모이는 눈빛과 에너지

리버풀 FC 선수들의 훈련장면의 생생한 현장감을 직접 느껴보세요!

보이지 않는 훈련의 순간까지 모든 여정을 함께하는
리버풀 FC 공식 글로벌 트레이닝 파트너 — AXA

⚽리버풀 FC 댓글 이벤트

25/26 시즌이 종료되었지만, 리버풀 FC의 열정은 계속됩니다.
다음 시즌을 향해 다시 훈련에 집중하는 선수들!

AXA 트레이닝 센터에서 쌓은 시간들로 다음 시즌을 빛내줄
리버풀 FC 선수들에게 응원의 한마디를 댓글로 남겨주세요!

📌 이벤트 참여방법
1. AXA손해보험 공식 계정(@axa_korea) 팔로우
2. 해당 게시물에 좋아요 누르기
3. 다음 시즌을 준비하는 선수들에게 응원의 한마디 댓글 남기기

📌 이벤트 기간: 6/17(수) ~ 6/23(화)
📌 당첨자 발표: 6/29(월), 댓글 및 개별 DM 안내
📌 경품: 설빙 모바일 금액권 2만원권 (10명)

* 본 이벤트 경품은 AXA손해보험에서 지급합니다.
* 이벤트 및 경품 내용은 내부 사정에 따라 사전 공지 없이 변경되거나 종료될 수 있습니다.
* 당첨자는 참여조건(팔로우+게시물 좋아요+댓글)을 충족한 참여자 중 랜덤 추첨 됩니다.
INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
Visit Instagram Profile

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
Visit Instagram Profile

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
Visit Instagram Profile

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
Visit Instagram Profile

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
Visit Instagram Profile

INSTAGRAM.COM
AXA손해보험 (@axa_korea) • Instagram photos and videos
Visit Instagram Profile",2026-06-17,2026-06-24,https://www.facebook.com/ads/library/?id=1762974654880567,2026-06-24,2026-06-19,종료,99,,,,,,,,,
acebc0661538b158c04f523d65b7d83b,KB손해보험 다이렉트,경쟁사,acebc0661538b158c04f523d65b7d83b.jpg,https://lh3.googleusercontent.com/d/1L-rzDSb1p0AlDxunpuQPar0lnbO1nFrs,브랜딩,실손보험,정서유도,추석 선물로 5세대 실손보험 추천,"📢 든든하게 지켜줄 수 있는
5세대 실손보험!

이번 추석 연휴에는
우리 가족 선물로 어떠신가요?✨

손해보험협회 심의필 제188147호(2026.08.31~2027.08.30)

#KB손해보험 #KB손해보험다이렉트 #KB다이렉트 #KB다이렉트실손보험  #KB손해보험실손보험 #KB손해보험실손다이렉트 #KB다이렉트실비 #실손보험 #실비보험 #실손 #KB실손 #KB실비 #케이비실손 #5세대실손
HTTPS://M.KBINSURE.CO.KR",2026-09-18,2026-09-23,https://www.facebook.com/ads/library/?id=1970650840293649,2026-09-22,2026-09-19,종료,6,,,,,,,,,
ad3679f176b8b42699eddd14a01288e5,DB 손해보험 다이렉트,경쟁사,ad3679f176b8b42699eddd14a01288e5.jpg,https://lh3.googleusercontent.com/d/1uAGTDtY8Svo5OU9q1X9UZxYymnBvu3xO,특약,주택화재,시즌이슈,"명절 콘센트 화재 위험, 주택화재보험으로 대비","온 가족 모여 다 같이 충전하던 명절 거실,
과부하로 불난 문어발 콘센트
집 화재 대비 되어있나요?(특약)

화재손해(폐기물 운반 및 매립∙소각등 비용 포함)(실손)(특약)은 보험기간 중에 보험의 목적이 1. 화재(벼락 및 폭발, 파열도 포함)로 입은 화재에 따른 직접 손해, 2. 화재에 따른 소방손해(화재진압과정에서 발생하는 손해), 3. 화재에 따른 피난손해(피난지에서 5일 동안에 보험의 목적에 생긴 손해 포함)의 손해를 보상합니다. 보장한도액 내 보상.

손해보험협회 심의필 제189708호 (2026.09.17~2027.09.16)
DIRECTIDB.CO.KR
DB다이렉트 가정보장보험
이 보험 더 알아볼까요? DB손해보험다이렉트에서 확인해보세요.
가입하기",2026-09-18,,https://www.facebook.com/ads/library/?id=1653419569508628,2026-09-21,2026-09-18,운영중,3,,,,,,,,,
ad456817d18c251cd5b599f4b873c3d1,DB생명 다이렉트,경쟁사,ad456817d18c251cd5b599f4b873c3d1.jpg,https://lh3.googleusercontent.com/d/1NPQ-CI3ZWjYmW_RXZezM0zOlwglddpNk,비갱신,암보험,경제적혜택,보험료 인상 없는 비갱신 암보험,"첫 보험료 그대로 보험료 인상 없이
최대 100세 만기까지 든든하게 보장받는
DB생명 e로운 암보험(비갱신형)

지금 바로 보험료 확인!
치료비 특약까지 든든하게 보장
(무)e로운 암보험(비갱신형)",2026-07-07,2026-08-24,https://www.facebook.com/ads/library/?id=2096066101310618,2026-07-26,2026-07-07,종료,76,,,,,,,,,
ad52a82f9b8127121c1c7df2b5107622,DB 손해보험,경쟁사,ad52a82f9b8127121c1c7df2b5107622.jpg,https://lh3.googleusercontent.com/d/1w8Ylino-0aOs4etbmoRUqBaWDwzICVbB,브랜딩,펫보험,가입유도,펫블리타운 오픈 이벤트,"펫블리타운 GRAND OPEN!

오픈 이벤트 참여하고
푸짐한 경품 받으세요!
HTTPS://WWW.PETVELYTOWN.COM/MAIN.DO
www.petvelytown.com",2026-08-12,2026-09-02,https://www.facebook.com/ads/library/?id=2137860573476965,2026-09-01,2026-08-24,종료,43,,,,,,,,,
ad70824fb2cc9f68b0fbd8f18ca72b56,한화생명,경쟁사,ad70824fb2cc9f68b0fbd8f18ca72b56.jpg,https://lh3.googleusercontent.com/d/1N8Li_7J8rLZrY-kKqrYx9hxhlfTmN_yp,브랜딩,보장분석,가입유도,보험 상담 예약 이벤트,"상담 예약하면 이벤트 신청 끝!
보험 상담 예약만 해도 이벤트 참여 신청 끝

*보험계약 체결 전 상품설명서 및 약관 참고
*기존 계약 해지 후 신계약 체결 시 보험인수 거절, 보험료 인상 등 보장내용이 달라질 수 있음
준법감시인 확인필 CP 26-05-024 (2026-05-18~2027-05-17)
한화생명 보험 리모델링",2026-06-18,,https://www.facebook.com/ads/library/?id=1799528434088688,2026-09-24,2026-07-10,운영중,98,,,,,,,,,
ad8549db57a806dac67e67ba057ccf7a,현대해상 다이렉트,경쟁사,ad8549db57a806dac67e67ba057ccf7a.jpg,https://lh3.googleusercontent.com/d/1JZYQEaGCKjbX1JiLCuWlDJEf7oEx4VPw,브랜딩,종합보험,대비유도,"100세 시대, 맞춤 건강보험으로 대비","❤️‍🩹100세 시대!
내 건강을 위해 내게 맞는 보장만 골라,
현대해상 다이렉트 건강보험으로 든든 대비!

다이렉트로 상담 없이 간편하게 내 보험료 확인 가능

#현대해상다이렉트 #현대해상건강보험
#현대해상퍼펙트건강보험
#현대해상다이렉트건강보험 #건강보험
다이렉트 퍼펙트건강보험
지금 바로 확인해보기!",2026-07-08,2026-09-21,https://www.facebook.com/ads/library/?id=25605055275858309,2026-09-21,2026-09-19,종료,78,,,,,,,,,
